table,sequence_id,column,datatype,size,description
pdd_mdc_21,19,msdrg_909,int,2,Counts for MS-DRG 909
pdd_mdc_21,20,msdrg_913,int,1,Counts for MS-DRG 913
pdd_mdc_21,21,msdrg_914,int,2,Counts for MS-DRG 914
pdd_mdc_21,22,msdrg_915,int,1,Counts for MS-DRG 915
pdd_mdc_21,23,msdrg_916,int,2,Counts for MS-DRG 916
pdd_mdc_21,24,msdrg_917,int,3,Counts for MS-DRG 917
pdd_mdc_21,25,msdrg_918,int,3,Counts for MS-DRG 918
pdd_mdc_21,26,msdrg_919,int,2,Counts for MS-DRG 919
pdd_mdc_21,27,msdrg_920,int,2,Counts for MS-DRG 920
pdd_mdc_21,28,msdrg_921,int,2,Counts for MS-DRG 921
pdd_mdc_21,29,msdrg_922,int,2,Counts for MS-DRG 922
pdd_mdc_21,30,msdrg_923,int,2,Counts for MS-DRG 923
pdd_mdc_21,31,msdrg_981,int,1,Counts for MS-DRG 981
pdd_mdc_21,32,msdrg_982,int,1,Counts for MS-DRG 982
pdd_mdc_21,33,msdrg_983,int,1,Counts for MS-DRG 983
pdd_mdc_21,34,msdrg_984,int,1,Counts for MS-DRG 984
pdd_mdc_21,35,msdrg_985,int,1,Counts for MS-DRG 985
pdd_mdc_21,36,msdrg_986,int,1,Counts for MS-DRG 986
pdd_mdc_21,37,msdrg_987,int,1,Counts for MS-DRG 987
pdd_mdc_21,38,msdrg_988,int,1,Counts for MS-DRG 988
pdd_mdc_21,39,msdrg_989,int,1,Counts for MS-DRG 989
,,,,,
pdd_mdc_12,1,id,int,,"MSDRGs counts per hosiptal, per year, for MDC 12"
pdd_mdc_12,2,oshpd_id,str,9,OSHPD facility id
pdd_mdc_12,3,year,int,4,Year of discharge
pdd_mdc_12,4,msdrg_003,int,1,Counts for MS-DRG 003
pdd_mdc_12,5,msdrg_004,int,1,Counts for MS-DRG 004
pdd_mdc_12,6,msdrg_009,int,1,Counts for MS-DRG 009
pdd_mdc_12,7,msdrg_015,int,1,Counts for MS-DRG 015
pdd_mdc_12,8,msdrg_016,int,1,Counts for MS-DRG 016
pdd_mdc_12,9,msdrg_707,int,2,Counts for MS-DRG 707
pdd_mdc_12,10,msdrg_708,int,3,Counts for MS-DRG 708
pdd_mdc_12,11,msdrg_709,int,2,Counts for MS-DRG 709
pdd_mdc_12,12,msdrg_710,int,2,Counts for MS-DRG 710
pdd_mdc_12,13,msdrg_711,int,2,Counts for MS-DRG 711
pdd_mdc_12,14,msdrg_712,int,2,Counts for MS-DRG 712
pdd_mdc_12,15,msdrg_713,int,2,Counts for MS-DRG 713
pdd_mdc_12,16,msdrg_714,int,3,Counts for MS-DRG 714
pdd_mdc_12,17,msdrg_715,int,1,Counts for MS-DRG 715
pdd_mdc_12,18,msdrg_716,int,2,Counts for MS-DRG 716
pdd_mdc_12,19,msdrg_717,int,1,Counts for MS-DRG 717
pdd_mdc_12,20,msdrg_718,int,1,Counts for MS-DRG 718
pdd_mdc_12,21,msdrg_722,int,1,Counts for MS-DRG 722
pdd_mdc_12,22,msdrg_723,int,2,Counts for MS-DRG 723
pdd_mdc_12,23,msdrg_724,int,2,Counts for MS-DRG 724
pdd_mdc_12,24,msdrg_725,int,1,Counts for MS-DRG 725
pdd_mdc_12,25,msdrg_726,int,2,Counts for MS-DRG 726
pdd_mdc_12,26,msdrg_727,int,2,Counts for MS-DRG 727
pdd_mdc_12,27,msdrg_728,int,2,Counts for MS-DRG 728
pdd_mdc_12,28,msdrg_729,int,2,Counts for MS-DRG 729
pdd_mdc_12,29,msdrg_730,int,2,Counts for MS-DRG 730
pdd_mdc_12,30,msdrg_981,int,1,Counts for MS-DRG 981
pdd_mdc_12,31,msdrg_982,int,1,Counts for MS-DRG 982
pdd_mdc_12,32,msdrg_983,int,1,Counts for MS-DRG 983
pdd_mdc_12,33,msdrg_987,int,1,Counts for MS-DRG 987
pdd_mdc_12,34,msdrg_988,int,1,Counts for MS-DRG 988
pdd_mdc_12,35,msdrg_989,int,1,Counts for MS-DRG 989
,,,,,
pdd_mdc_17,1,id,int,,"MSDRGs counts per hosiptal, per year, for MDC 17"
pdd_mdc_17,2,oshpd_id,str,9,OSHPD facility id
pdd_mdc_17,3,year,int,4,Year of discharge
pdd_mdc_17,4,msdrg_003,int,1,Counts for MS-DRG 003
pdd_mdc_17,5,msdrg_004,int,1,Counts for MS-DRG 004
pdd_mdc_17,6,msdrg_009,int,3,Counts for MS-DRG 009
pdd_mdc_17,7,msdrg_011,int,1,Counts for MS-DRG 011
pdd_mdc_17,8,msdrg_012,int,1,Counts for MS-DRG 012
pdd_mdc_17,9,msdrg_013,int,1,Counts for MS-DRG 013
pdd_mdc_17,10,msdrg_014,int,3,Counts for MS-DRG 014
pdd_mdc_17,11,msdrg_015,int,2,Counts for MS-DRG 015
pdd_mdc_17,12,msdrg_016,int,2,Counts for MS-DRG 016
pdd_mdc_17,13,msdrg_017,int,2,Counts for MS-DRG 017
pdd_mdc_17,14,msdrg_820,int,2,Counts for MS-DRG 820
pdd_mdc_17,15,msdrg_821,int,2,Counts for MS-DRG 821
pdd_mdc_17,16,msdrg_822,int,2,Counts for MS-DRG 822
pdd_mdc_17,17,msdrg_823,int,2,Counts for MS-DRG 823
pdd_mdc_17,18,msdrg_824,int,2,Counts for MS-DRG 824
pdd_mdc_17,19,msdrg_825,int,2,Counts for MS-DRG 825
pdd_mdc_17,20,msdrg_826,int,2,Counts for MS-DRG 826
pdd_mdc_17,21,msdrg_827,int,2,Counts for MS-DRG 827
pdd_mdc_17,22,msdrg_828,int,2,Counts for MS-DRG 828
pdd_mdc_17,23,msdrg_829,int,2,Counts for MS-DRG 829
pdd_mdc_17,24,msdrg_830,int,2,Counts for MS-DRG 830
pdd_mdc_17,25,msdrg_834,int,2,Counts for MS-DRG 834
pdd_mdc_17,26,msdrg_835,int,2,Counts for MS-DRG 835
pdd_mdc_17,27,msdrg_836,int,2,Counts for MS-DRG 836
pdd_mdc_17,28,msdrg_837,int,2,Counts for MS-DRG 837
pdd_mdc_17,29,msdrg_838,int,3,Counts for MS-DRG 838
pdd_mdc_17,30,msdrg_839,int,3,Counts for MS-DRG 839
pdd_mdc_17,31,msdrg_840,int,2,Counts for MS-DRG 840
pdd_mdc_17,32,msdrg_841,int,2,Counts for MS-DRG 841
pdd_mdc_17,33,msdrg_842,int,2,Counts for MS-DRG 842
pdd_mdc_17,34,msdrg_843,int,1,Counts for MS-DRG 843
pdd_mdc_17,35,msdrg_844,int,2,Counts for MS-DRG 844
pdd_mdc_17,36,msdrg_845,int,1,Counts for MS-DRG 845
pdd_mdc_17,37,msdrg_846,int,3,Counts for MS-DRG 846
pdd_mdc_17,38,msdrg_847,int,3,Counts for MS-DRG 847
pdd_mdc_17,39,msdrg_848,int,3,Counts for MS-DRG 848
pdd_mdc_17,40,msdrg_849,int,2,Counts for MS-DRG 849
,,,,,
pdd_mdc_10,1,id,int,,"MSDRGs counts per hosiptal, per year, for MDC 10"
pdd_mdc_10,2,oshpd_id,str,9,OSHPD facility id
pdd_mdc_10,3,year,int,4,Year of discharge
pdd_mdc_10,4,msdrg_003,int,1,Counts for MS-DRG 003
pdd_mdc_10,5,msdrg_004,int,1,Counts for MS-DRG 004
pdd_mdc_10,6,msdrg_005,int,1,Counts for MS-DRG 005
pdd_mdc_10,7,msdrg_006,int,1,Counts for MS-DRG 006
pdd_mdc_10,8,msdrg_007,int,1,Counts for MS-DRG 007
pdd_mdc_10,9,msdrg_009,int,1,Counts for MS-DRG 009
pdd_mdc_10,10,msdrg_011,int,1,Counts for MS-DRG 011
pdd_mdc_10,11,msdrg_012,int,1,Counts for MS-DRG 012
pdd_mdc_10,12,msdrg_014,int,1,Counts for MS-DRG 014
pdd_mdc_10,13,msdrg_016,int,1,Counts for MS-DRG 016
pdd_mdc_10,14,msdrg_614,int,2,Counts for MS-DRG 614
pdd_mdc_10,15,msdrg_615,int,2,Counts for MS-DRG 615
pdd_mdc_10,16,msdrg_616,int,1,Counts for MS-DRG 616
pdd_mdc_10,17,msdrg_617,int,2,Counts for MS-DRG 617
pdd_mdc_10,18,msdrg_618,int,1,Counts for MS-DRG 618
pdd_mdc_10,19,msdrg_619,int,2,Counts for MS-DRG 619
pdd_mdc_10,20,msdrg_620,int,2,Counts for MS-DRG 620
pdd_mdc_10,21,msdrg_621,int,3,Counts for MS-DRG 621
pdd_mdc_10,22,msdrg_622,int,1,Counts for MS-DRG 622
pdd_mdc_10,23,msdrg_623,int,2,Counts for MS-DRG 623
pdd_mdc_10,24,msdrg_624,int,1,Counts for MS-DRG 624
pdd_mdc_10,25,msdrg_625,int,1,Counts for MS-DRG 625
pdd_mdc_10,26,msdrg_626,int,2,Counts for MS-DRG 626
pdd_mdc_10,27,msdrg_627,int,2,Counts for MS-DRG 627
pdd_mdc_10,28,msdrg_628,int,2,Counts for MS-DRG 628
pdd_mdc_10,29,msdrg_629,int,2,Counts for MS-DRG 629
pdd_mdc_10,30,msdrg_630,int,1,Counts for MS-DRG 630
pdd_mdc_10,31,msdrg_637,int,2,Counts for MS-DRG 637
pdd_mdc_10,32,msdrg_638,int,3,Counts for MS-DRG 638
pdd_mdc_10,33,msdrg_639,int,3,Counts for MS-DRG 639
pdd_mdc_10,34,msdrg_640,int,3,Counts for MS-DRG 640
pdd_mdc_10,35,msdrg_641,int,3,Counts for MS-DRG 641
pdd_mdc_10,36,msdrg_642,int,2,Counts for MS-DRG 642
pdd_mdc_10,37,msdrg_643,int,2,Counts for MS-DRG 643
pdd_mdc_10,38,msdrg_644,int,2,Counts for MS-DRG 644
pdd_mdc_10,39,msdrg_645,int,2,Counts for MS-DRG 645
pdd_mdc_10,40,msdrg_981,int,1,Counts for MS-DRG 981
pdd_mdc_10,41,msdrg_982,int,1,Counts for MS-DRG 982
pdd_mdc_10,42,msdrg_983,int,1,Counts for MS-DRG 983
pdd_mdc_10,43,msdrg_984,int,1,Counts for MS-DRG 984
pdd_mdc_10,44,msdrg_985,int,1,Counts for MS-DRG 985
pdd_mdc_10,45,msdrg_986,int,1,Counts for MS-DRG 986
pdd_mdc_10,46,msdrg_987,int,1,Counts for MS-DRG 987
pdd_mdc_10,47,msdrg_988,int,1,Counts for MS-DRG 988
pdd_mdc_10,48,msdrg_989,int,1,Counts for MS-DRG 989
,,,,,
pdd_mdc_14,1,id,int,,"MSDRGs counts per hosiptal, per year, for MDC 14"
pdd_mdc_14,2,oshpd_id,str,9,OSHPD facility id
pdd_mdc_14,3,year,int,4,Year of discharge
pdd_mdc_14,4,msdrg_765,int,3,Counts for MS-DRG 765
pdd_mdc_14,5,msdrg_766,int,3,Counts for MS-DRG 766
pdd_mdc_14,6,msdrg_767,int,3,Counts for MS-DRG 767
pdd_mdc_14,7,msdrg_768,int,1,Counts for MS-DRG 768
pdd_mdc_14,8,msdrg_769,int,2,Counts for MS-DRG 769
pdd_mdc_14,9,msdrg_770,int,2,Counts for MS-DRG 770
pdd_mdc_14,10,msdrg_774,int,3,Counts for MS-DRG 774
pdd_mdc_14,11,msdrg_775,int,4,Counts for MS-DRG 775
pdd_mdc_14,12,msdrg_776,int,2,Counts for MS-DRG 776
pdd_mdc_14,13,msdrg_777,int,2,Counts for MS-DRG 777
pdd_mdc_14,14,msdrg_778,int,3,Counts for MS-DRG 778
pdd_mdc_14,15,msdrg_779,int,2,Counts for MS-DRG 779
pdd_mdc_14,16,msdrg_780,int,2,Counts for MS-DRG 780
pdd_mdc_14,17,msdrg_781,int,3,Counts for MS-DRG 781
pdd_mdc_14,18,msdrg_782,int,2,Counts for MS-DRG 782
pdd_mdc_14,19,msdrg_982,int,1,Counts for MS-DRG 982
pdd_mdc_14,20,msdrg_987,int,1,Counts for MS-DRG 987
pdd_mdc_14,21,msdrg_988,int,1,Counts for MS-DRG 988
pdd_mdc_14,22,msdrg_989,int,1,Counts for MS-DRG 989
pdd_mdc_14,23,msdrg_998,int,1,Counts for MS-DRG 998
,,,,,
pdd_mdc_02,1,id,int,,"MSDRGs counts per hosiptal, per year, for MDC 02"
pdd_mdc_02,2,oshpd_id,str,9,OSHPD facility id
pdd_mdc_02,3,year,int,4,Year of discharge
pdd_mdc_02,4,msdrg_003,int,1,Counts for MS-DRG 003
pdd_mdc_02,5,msdrg_004,int,1,Counts for MS-DRG 004
pdd_mdc_02,6,msdrg_009,int,1,Counts for MS-DRG 009
pdd_mdc_02,7,msdrg_010,int,1,Counts for MS-DRG 010
pdd_mdc_02,8,msdrg_011,int,1,Counts for MS-DRG 011
pdd_mdc_02,9,msdrg_012,int,1,Counts for MS-DRG 012
pdd_mdc_02,10,msdrg_014,int,1,Counts for MS-DRG 014
pdd_mdc_02,11,msdrg_016,int,1,Counts for MS-DRG 016
pdd_mdc_02,12,msdrg_113,int,2,Counts for MS-DRG 113
pdd_mdc_02,13,msdrg_114,int,2,Counts for MS-DRG 114
pdd_mdc_02,14,msdrg_115,int,2,Counts for MS-DRG 115
pdd_mdc_02,15,msdrg_116,int,2,Counts for MS-DRG 116
pdd_mdc_02,16,msdrg_117,int,2,Counts for MS-DRG 117
pdd_mdc_02,17,msdrg_121,int,2,Counts for MS-DRG 121
pdd_mdc_02,18,msdrg_122,int,2,Counts for MS-DRG 122
pdd_mdc_02,19,msdrg_123,int,2,Counts for MS-DRG 123
pdd_mdc_02,20,msdrg_124,int,2,Counts for MS-DRG 124
pdd_mdc_02,21,msdrg_125,int,2,Counts for MS-DRG 125
pdd_mdc_02,22,msdrg_981,int,1,Counts for MS-DRG 981
pdd_mdc_02,23,msdrg_982,int,1,Counts for MS-DRG 982
pdd_mdc_02,24,msdrg_983,int,1,Counts for MS-DRG 983
pdd_mdc_02,25,msdrg_987,int,1,Counts for MS-DRG 987
pdd_mdc_02,26,msdrg_988,int,1,Counts for MS-DRG 988
pdd_mdc_02,27,msdrg_989,int,1,Counts for MS-DRG 989
,,,,,
pdd_mdc_06,1,id,int,,"MSDRGs counts per hosiptal, per year, for MDC 06"
pdd_mdc_06,2,oshpd_id,str,9,OSHPD facility id
pdd_mdc_06,3,year,int,4,Year of discharge
pdd_mdc_06,4,msdrg_003,int,1,Counts for MS-DRG 003
pdd_mdc_06,5,msdrg_004,int,1,Counts for MS-DRG 004
pdd_mdc_06,6,msdrg_326,int,2,Counts for MS-DRG 326
pdd_mdc_06,7,msdrg_327,int,2,Counts for MS-DRG 327
pdd_mdc_06,8,msdrg_328,int,2,Counts for MS-DRG 328
pdd_mdc_06,9,msdrg_329,int,2,Counts for MS-DRG 329
pdd_mdc_06,10,msdrg_330,int,3,Counts for MS-DRG 330
pdd_mdc_06,11,msdrg_331,int,2,Counts for MS-DRG 331
pdd_mdc_06,12,msdrg_332,int,1,Counts for MS-DRG 332
pdd_mdc_06,13,msdrg_333,int,2,Counts for MS-DRG 333
pdd_mdc_06,14,msdrg_334,int,2,Counts for MS-DRG 334
pdd_mdc_06,15,msdrg_335,int,2,Counts for MS-DRG 335
pdd_mdc_06,16,msdrg_336,int,2,Counts for MS-DRG 336
pdd_mdc_06,17,msdrg_337,int,2,Counts for MS-DRG 337
pdd_mdc_06,18,msdrg_338,int,1,Counts for MS-DRG 338
pdd_mdc_06,19,msdrg_339,int,2,Counts for MS-DRG 339
pdd_mdc_06,20,msdrg_340,int,3,Counts for MS-DRG 340
pdd_mdc_06,21,msdrg_341,int,1,Counts for MS-DRG 341
pdd_mdc_06,22,msdrg_342,int,2,Counts for MS-DRG 342
pdd_mdc_06,23,msdrg_343,int,3,Counts for MS-DRG 343
pdd_mdc_06,24,msdrg_344,int,1,Counts for MS-DRG 344
pdd_mdc_06,25,msdrg_345,int,2,Counts for MS-DRG 345
pdd_mdc_06,26,msdrg_346,int,2,Counts for MS-DRG 346
pdd_mdc_06,27,msdrg_347,int,1,Counts for MS-DRG 347
pdd_mdc_06,28,msdrg_348,int,2,Counts for MS-DRG 348
pdd_mdc_06,29,msdrg_349,int,2,Counts for MS-DRG 349
pdd_mdc_06,30,msdrg_350,int,1,Counts for MS-DRG 350
pdd_mdc_06,31,msdrg_351,int,1,Counts for MS-DRG 351
pdd_mdc_06,32,msdrg_352,int,2,Counts for MS-DRG 352
pdd_mdc_06,33,msdrg_353,int,1,Counts for MS-DRG 353
pdd_mdc_06,34,msdrg_354,int,2,Counts for MS-DRG 354
pdd_mdc_06,35,msdrg_355,int,2,Counts for MS-DRG 355
pdd_mdc_06,36,msdrg_356,int,2,Counts for MS-DRG 356
pdd_mdc_06,37,msdrg_357,int,2,Counts for MS-DRG 357
pdd_mdc_06,38,msdrg_358,int,2,Counts for MS-DRG 358
pdd_mdc_06,39,msdrg_368,int,1,Counts for MS-DRG 368
pdd_mdc_06,40,msdrg_369,int,2,Counts for MS-DRG 369
pdd_mdc_06,41,msdrg_370,int,1,Counts for MS-DRG 370
pdd_mdc_06,42,msdrg_371,int,2,Counts for MS-DRG 371
pdd_mdc_06,43,msdrg_372,int,2,Counts for MS-DRG 372
pdd_mdc_06,44,msdrg_373,int,2,Counts for MS-DRG 373
pdd_mdc_06,45,msdrg_374,int,2,Counts for MS-DRG 374
pdd_mdc_06,46,msdrg_375,int,2,Counts for MS-DRG 375
pdd_mdc_06,47,msdrg_376,int,2,Counts for MS-DRG 376
pdd_mdc_06,48,msdrg_377,int,2,Counts for MS-DRG 377
pdd_mdc_06,49,msdrg_378,int,3,Counts for MS-DRG 378
pdd_mdc_06,50,msdrg_379,int,2,Counts for MS-DRG 379
pdd_mdc_06,51,msdrg_380,int,1,Counts for MS-DRG 380
pdd_mdc_06,52,msdrg_381,int,2,Counts for MS-DRG 381
pdd_mdc_06,53,msdrg_382,int,1,Counts for MS-DRG 382
pdd_mdc_06,54,msdrg_383,int,1,Counts for MS-DRG 383
pdd_mdc_06,55,msdrg_384,int,2,Counts for MS-DRG 384
pdd_mdc_06,56,msdrg_385,int,1,Counts for MS-DRG 385
pdd_mdc_06,57,msdrg_386,int,2,Counts for MS-DRG 386
pdd_mdc_06,58,msdrg_387,int,2,Counts for MS-DRG 387
pdd_mdc_06,59,msdrg_388,int,2,Counts for MS-DRG 388
pdd_mdc_06,60,msdrg_389,int,3,Counts for MS-DRG 389
pdd_mdc_06,61,msdrg_390,int,2,Counts for MS-DRG 390
pdd_mdc_06,62,msdrg_391,int,2,Counts for MS-DRG 391
pdd_mdc_06,63,msdrg_392,int,3,Counts for MS-DRG 392
pdd_mdc_06,64,msdrg_393,int,2,Counts for MS-DRG 393
pdd_mdc_06,65,msdrg_394,int,2,Counts for MS-DRG 394
pdd_mdc_06,66,msdrg_395,int,2,Counts for MS-DRG 395
pdd_mdc_06,67,msdrg_981,int,1,Counts for MS-DRG 981
pdd_mdc_06,68,msdrg_982,int,1,Counts for MS-DRG 982
pdd_mdc_06,69,msdrg_983,int,1,Counts for MS-DRG 983
pdd_mdc_06,70,msdrg_987,int,1,Counts for MS-DRG 987
pdd_mdc_06,71,msdrg_988,int,1,Counts for MS-DRG 988
pdd_mdc_06,72,msdrg_989,int,1,Counts for MS-DRG 989
,,,,,
pdd_mdc_00,1,id,int,,"MSDRGs counts per hosiptal, per year, for MDC 00"
pdd_mdc_00,2,oshpd_id,str,,OSHPD facility id
pdd_mdc_00,3,year,int,,Year of discharge
pdd_mdc_00,4,msdrg_999,int,,Counts for MS-DRG 999
,,,,,
pdd_summary_poa_p,1,id,int,,"Patient Discharge counts, aggregated on the poa_p variable"
pdd_summary_poa_p,2,oshpd_id,str,9,"Hospital Identification Number. A unique six-digit identifier assigned to each facility by the Office of Statewide Health Planning and Development. The first two digits indicate the county in which the facility is located. The last four digits are unique within each county. Appendix F - Counts by Facility (Discharges) (PDD) lists facility ID number, name, and number of discharges."
pdd_summary_poa_p,3,year,int,4,Discharge Year. The year the patient was discharged.
pdd_summary_poa_p,4,poa_p,str,25,"Present on Admission (POA)  Principal Diagnosis. A condition is considered present on admission (POA) if it is identified in the history and physical examination or documented in the current inpatient medical records (e.g., emergency room, initial progress, initial nursing assessment, clinic/office notes). Facilities were required to begin POA reporting for all discharges on or after July 1, 2008."
pdd_summary_poa_p,5,count,int,5,Count of records
,,,,,
pdd_summary_diag_p,1,id,int,,"Patient Discharge counts, aggregated on the diag_p variable"
pdd_summary_diag_p,2,oshpd_id,str,9,"Hospital Identification Number. A unique six-digit identifier assigned to each facility by the Office of Statewide Health Planning and Development. The first two digits indicate the county in which the facility is located. The last four digits are unique within each county. Appendix F - Counts by Facility (Discharges) (PDD) lists facility ID number, name, and number of discharges."
pdd_summary_diag_p,3,year,int,4,Discharge Year. The year the patient was discharged.
pdd_summary_diag_p,4,diag_p,str,5,"Principal Diagnosis. The condition established, after study, to be the chief cause of the admission of the patient to the hospital for care. Diagnoses are coded according to the ICD-9-CM."
pdd_summary_diag_p,5,count,int,4,Count of records
